리뷰번호,리뷰작성일시,작성자종류,주문번호,리뷰평점,상품명,상품코드,리뷰내용,지급완료적립금액,구매옵션,작성플랫폼
8398,2025-05-08 2:46,시스템수집,,5,호안오닉스 카네스톤,P0000BBQ,좋아서 또 구매할께요 굿굿(2025-05-07 17:32:11 에 등록된 네이버 페이 구매평),0,,CAFE24
8403,2025-05-08 19:32,회원,20250502-0000558-04,5,자마노 아가페스톤,P0000CHD,의미가 좋아서  친한 언니에게 선물하려고 구매했어요^^~,1100,사이즈=S,알파리뷰
8404,2025-05-08 19:33,회원,20250502-0000558-01,5,아멘티 포르테스톤 세트,P0000BLR,고급스러우면서도 잔잔한 매력이 있어요^^~,600,사이즈=S,알파리뷰
8405,2025-05-08 19:33,회원,20250502-0000558-02,5,아멘티 이터널스톤 세트,P0000BND,우아한 느낌에 하얀피부에 정말 잘 어울려요^^,1100,사이즈=S,알파리뷰
8406,2025-05-08 19:34,회원,20250502-0000558-03,5,자마노 아가페스톤,P0000CHD,의미가 너무 마음에 들어 항상 지니고 다녀야 겠어요~~,1100,사이즈=XS,알파리뷰
8407,2025-05-08 19:39,회원,20250502-0000011-01,3,자마노 레브스톤 4mm,P0000BLN,"길이 측정 오류로 약간 짪아서
조금 아쉬워요
나머지는 괜찮아요",600,사이즈=M,알파리뷰
8408,2025-05-08 19:46,NPAY 비회원,20250502-0000181-01,5,골드스모키 템페스톤,P0000CKX,예뻐요^^,800,사이즈=XS,알파리뷰
8411,2025-05-08 19:52,NPAY 비회원,20250502-0000464-02,3,자마노 레브스톤 체인,P0000BOX,"좀 아쉽네요
원석이 좀만 더 컸으면 좋았을거 같아요",600,사이즈=Free,알파리뷰
8412,2025-05-08 19:53,NPAY 비회원,20250501-0000225-01,5,팬텀골드 커플세트,P0000CHR,살짝 얇은감이 있지만 심플해서 좋습니다..,1100,"제품선택1=L, 제품선택2=XL",알파리뷰
8414,2025-05-08 20:18,회원,20250502-0000496-02,5,에버리치 벌스스톤,P0000CLG,너무 예뻐서 눈으로 반하고 착용해서 반하고 생일달에 맞게 선물해줘도 좋아할거같네요.예쁘게 잘하고 다니겠습니다.^^,1100,"옵션=8월 페리도트, 사이즈=L",알파리뷰
8415,2025-05-08 20:18,회원,20250502-0000496-01,5,럭키피쉬 오픈링,P0000CLD,받자마자 오픈링을 껴봤는데 너무 예쁘고 원래하고 다닌듯한 느낌이 너무 좋았습니다.예쁘게 잘하고 다닐 수 있을거 같아요~ 감사합니다.^^,1100,사이즈=럭키피쉬 오픈링 심플,알파리뷰
8416,2025-05-08 20:21,NPAY 비회원,20250502-0000162-01,2,골드스모키 템페스톤,P0000CKX,고무줄이 어무 헐거워서 슴방 터질것 같네요,600,사이즈=M,알파리뷰
8422,2025-05-08 22:57,회원,20250430-0000309-01,5,가넷 아모레스톤,P0000CKH,생각보다 더 멋스럽고 고급집니다  색이 생각만큼 밝진 않은데 예쁩니다  손목사이즈 15인데 s사이즈 예쁘게 잘 맞습니다!  샤핑 다시 시작합니데이,600,사이즈=S,알파리뷰
8423,2025-05-09 2:42,시스템수집,,4,팬텀골드 커플세트,P0000CHR,"조금 얇은편이 있기는한데..
심플하고 좋습니다..
키링도 같이 주셔서 감사함다..

				
				
(2025-05-08 11:55:27 에 등록된 네이버 페이 구매평)",0,,CAFE24
8424,2025-05-09 2:43,시스템수집,,5,레브스톤 포르테스톤 세트 4mm,P0000BLS,재구매입니다 상품잘받았 습니다 포장도 꼼꼼하게 해주시고 감사합니다(2025-05-08 12:46:31 에 등록된 네이버 페이 구매평),0,,CAFE24
8425,2025-05-09 2:44,시스템수집,,5,호안오닉스 카네스톤,P0000BBQ,"싸이즈가 좀 작긴 하지만 이쁘네요

				
				
(2025-05-08 12:52:28 에 등록된 네이버 페이 구매평)",0,,CAFE24
8426,2025-05-09 2:59,시스템수집,,5,골드자마노 루미나스톤,P0000BXR,"제가 찾던 붉은색이라 넘 좋아요

				
				
(2025-05-08 16:07:45 에 등록된 네이버 페이 구매평)",0,,CAFE24
8427,2025-05-09 3:33,시스템수집,,5,호안오닉스 팬텀골드,P0000BWS,"팔찌가 참 이쁘고 적혀있는 측정방법대로 측정하여 +1.5 하여 주문하니 사이즈도 잘 맞네요 감사합니다

				
				
				
				
(2025-05-08 22:05:26 에 등록된 네이버 페이 구매평)",0,,CAFE24
8428,2025-05-09 6:14,회원,20250501-0000025-01,5,라피스 마레스톤,P0000CKL,"지인선물로 구매했습니다!
아주 맘에 들어하네요~
좋은제품..감사합니다!",600,사이즈=S,알파리뷰
8429,2025-05-09 11:17,회원,20250502-0000427-01,5,자마노 아가페스톤,P0000CHD,고3수험생 딸이 있어 믿거나 말거나 지면 좋은 기운 받기 위해 구매 했어요 빨간색을 좋아하는지라 맘에 듭니다,1100,사이즈=XL,알파리뷰
8436,2025-05-09 21:09,NPAY 비회원,20250504-0000323-01,5,레브스톤 포르테스톤 세트 4mm,P0000BLS,"크기도 적당하고
실물이 더 이뻐요~^^

좋은 일들만 가득할거 같은 기분~♡",1100,사이즈=S,알파리뷰
8440,2025-05-10 2:44,시스템수집,,5,팬텀골드 커플세트,P0000CHR,아직도 잘쓰고있어요(2025-05-09 12:51:12 에 등록된 네이버 페이 구매평),0,,CAFE24
8441,2025-05-10 2:44,시스템수집,,5,아가페스톤 커플세트,P0000CHB,아들이랑 커플로~~~~~~(2025-05-09 13:10:16 에 등록된 네이버 페이 구매평),0,,CAFE24
8442,2025-05-10 2:48,시스템수집,,5,델피니스톤 커플세트,P0000CKG,배송 빠르고 제품도 좋아요(2025-05-09 19:29:16 에 등록된 네이버 페이 구매평),0,,CAFE24
8443,2025-05-10 2:48,시스템수집,,5,아르켄스톤 커플세트,P0000CJJ,사이즈잘맞고 예쁘네요(2025-05-09 19:23:59 에 등록된 네이버 페이 구매평),0,,CAFE24
8444,2025-05-10 6:27,회원,20250502-0000437-01,5,에버리치 벌스스톤,P0000CLG,"이뻐요
다른 원석도 구입할께요",1100,"옵션=9월 라피스라줄리, 사이즈=S",알파리뷰
8447,2025-05-10 17:40,회원,20250504-0000282-01,5,팬텀골드 커플세트,P0000CHR,직접 받아보니 너무 예쁘네요~^~^ 커플템으로 강력추천^^,600,"제품선택1=M, 제품선택2=XXL",알파리뷰
8297,2025-04-23 2:48,시스템수집,,4,그린오닉스 힐링스톤,P0000CKO,조아요조아요조아조아(2025-04-22 19:07:12 에 등록된 네이버 페이 구매평),0,,CAFE24
8450,2025-05-10 19:15,비회원,20250507-0000234-01,5,팬텀골드 커플세트,P0000CHR,정말 이뻐요!!  대만족입니다~☺️☺️,1100,"제품선택1=M, 제품선택2=XL",알파리뷰
8452,2025-05-10 19:50,회원,20250508-0000285-01,5,호안오닉스 팬텀골드,P0000BWS,"빠른배송 넘 감사합니다
너무 애착팔찌❤️",600,사이즈=S,알파리뷰
8453,2025-05-10 19:53,NPAY 비회원,20250508-0000107-01,5,오닉스 케어링,P00000ZA,에쁘고 가운데 손가락에 딱 맞네요 감사해요,600,사이즈=Free,알파리뷰
8791,2025-06-11 2:46,시스템수집,,4,화이트쉘 세레니아 체인 팔찌,P0000CMV,조아요조아요조아조아(2025-06-10 16:08:22 에 등록된 네이버 페이 구매평),0,,CAFE24
8461,2025-05-11 19:57,비회원,20250508-0000114-01,1,팬텀골드 커플세트,P0000CHR,줄이 하루만에 터졌어요ᆢ,600,"제품선택1=L, 제품선택2=M",알파리뷰
8463,2025-05-11 21:58,회원,20250413-0000314-02,5,호안석 델피니스톤,P0000CKF,추가 구매해야겠습니다,600,사이즈=M,알파리뷰
8464,2025-05-11 21:58,회원,20250413-0000314-01,5,헤마타이트 비전스톤,P0000CHP,추가 구매하려고 합니다,600,사이즈=M,알파리뷰
8465,2025-05-12 2:42,시스템수집,,5,호안오닉스 팬텀골드,P0000BWS,빠른 배송 감동입니다~ 함께 보내주신 키링도 너무 이뻐요~~~~(2025-05-11 09:27:58 에 등록된 네이버 페이 구매평),0,,CAFE24
8466,2025-05-12 2:42,시스템수집,,5,자마노 아가페스톤,P0000CHD,저희 딸들 선물 했는데 아주 맘에 들어 하네요(2025-05-11 10:23:07 에 등록된 네이버 페이 구매평),0,,CAFE24
8471,2025-05-13 2:47,시스템수집,,5,에포나스톤 커플세트,P0000CKD,아가씨 생일선물로 의미이쏜것을 해주고싶어서 커플팔찌선택했어요.받아본 아가씨 예쁘다고 좋아합니다(2025-05-12 13:33:03 에 등록된 네이버 페이 구매평),0,,CAFE24
8472,2025-05-13 17:04,회원,20250508-0000261-01,5,레브스톤 포르테스톤 세트 4mm,P0000BLS,하..한번은 선물받아서 받자마자 착용하는데 검정색줄이 끈어져서 다시 샀는데 또 검은색팔찌 줄이 받자마자 착용하면서 끈어졌네요,1100,사이즈=S,알파리뷰
8473,2025-05-13 19:17,NPAY 비회원,20250509-0000369-01,5,에버리치 벌스스톤,P0000CLG,실물이 너무 예쁘네요~포장도 고급스뤄워서 깜짝 놀랐어요.기분좋은 선물을 받은 느낌입니다.,1100,"옵션=9월 라피스라줄리, 사이즈=S",알파리뷰
8475,2025-05-13 19:24,회원,20250509-0000357-01,5,골드스모키 템페스톤,P0000CKX,"보자마자 너무 이뻐서 안 살 수가 없었어요
팔목 사이즈 15센티 s사이즈로 구입
착용샷 보구 언니도 구매했네요
이쁜거 나오면 또 구매하러 올게요~",300,사이즈=S,알파리뷰
8476,2025-05-13 19:25,NPAY 비회원,20250510-0000147-01,5,호안크리스탈 아레테스톤,P0000CHN,"너무 마음에 들어요!
14k 골드가 들어간 제품이 있으면 더 좋을 것 같아요",1100,사이즈=M,알파리뷰
8482,2025-05-13 20:31,회원,20250508-0000331-01,5,자마노 아가페스톤,P0000CHD,선물용으로 구입했는데 너무 좋아하셨어요~~^^,600,사이즈=M,알파리뷰
8485,2025-05-13 23:04,회원,20250428-0000065-02,5,자마노 루나스톤 팔찌,P0000CLK,고급스럽고  좋네요  친구도 이쁘다고  하나 구입한다네요,1100,사이즈=S,알파리뷰
8486,2025-05-13 23:50,회원,20250508-0000304-01,5,델피니스톤 커플세트,P0000CKG,"너무 이뻐요~
전 1~2센티 크게 신청했더니 커서 as신청 했지만
와이프도 넘 좋아합니다
부부의 날 넌물로 딱 입니다",600,"제품선택1=가넷 M, 제품선택2=호안석 XL",알파리뷰
8487,2025-05-14 2:40,시스템수집,,5,팬텀골드 커플세트,P0000CHR,조아요~~~~~~~~(2025-05-13 04:00:39 에 등록된 네이버 페이 구매평),0,,CAFE24
8488,2025-05-14 2:42,시스템수집,,5,오닉스 케어링,P00000ZA,이뻐요 맘에 쏙들어요 감사해요(2025-05-13 10:04:16 에 등록된 네이버 페이 구매평),0,,CAFE24
8489,2025-05-14 2:48,시스템수집,,5,레브 윈스톤 세트 4mm,P0000BLO,가격대는 쫌 있네요(2025-05-13 18:23:18 에 등록된 네이버 페이 구매평),0,,CAFE24
8490,2025-05-14 3:10,시스템수집,,5,호안오닉스 팬텀골드,P0000BWS,(2025-05-13 16:10:59 에 등록된 네이버 페이 구매평),0,,CAFE24
8491,2025-05-14 3:19,시스템수집,,5,호안석 델피니스톤,P0000CKF,"돌고래꼬리가 포인트이고 s사이즈도 넉넉히 불편감 없어요 이벤트로 주신키링도 너무 맘에들어요

				
				
(2025-05-13 18:41:42 에 등록된 네이버 페이 구매평)",0,,CAFE24
8493,2025-05-14 11:00,회원,20250511-0000239-01,5,화이트쉘 아멘티스톤,P0000BLC,알맹이가 작긴한데 영롱하니 이뻐요~!,1100,사이즈=XL,알파리뷰
8494,2025-05-14 0:00,관리자,,5,자마노 루나스톤 팔찌,P0000CLK,"너무너무너무 예쁩니다 ~~ ^^
여름에 착용하기 좋은 색깔이네요 목걸이랑 세트로 샀어요",0,,알파리뷰
8495,2025-05-14 0:00,관리자,,5,자마노 루나스톤 목걸이,P0000CLQ,"팔찌랑 세트로 샀는데 너무너무너무 마음에 드네요~~^^
또 사야겠어요!!",0,,알파리뷰
8496,2025-05-14 13:55,회원,20250502-0000333-01,5,에버리치 위시스톤,P0000CLE,너무 마음에 듭니다 예뻐서 어머니 선물로 드렸는데 정말 만족하시네요~ 제것도 사려고 합니다. 감사합니다~,600,"옵션=에버리치_블랙오닉스, 사이즈=L",알파리뷰
8497,2025-05-14 19:16,회원,20250511-0000651-01,5,아이아게이트 디오스톤,P0000BGY,맘에 들어요. 착용시 좋은 일이 많이 생기는 기분이에요. 추가 구매 했습니다,1100,사이즈=L,알파리뷰
8498,2025-05-14 19:30,회원,20250511-0000603-01,5,아가페스톤 커플세트,P0000CHB,"너무 이쁘네요^^
바로 착용했어요 ㅎ
얘들 아빠도 너무 좋아합니다~^^",600,"제품선택1=오닉스 L, 제품선택2=자마노 S",알파리뷰
8499,2025-05-14 19:34,회원,20250511-0000791-01,5,카네스톤 커플세트,P0000CHT,사이즈도 잘 맞고 아주 만족입니다~~,600,"제품선택1=M, 제품선택2=M",알파리뷰
8500,2025-05-14 19:45,회원,20250510-0000336-01,5,델피니스톤 커플세트,P0000CKG,너무 이쁘고 마음에 들어요!,600,"제품선택1=가넷 S, 제품선택2=호안석 L",알파리뷰
8503,2025-05-15 2:46,시스템수집,,1,팬텀골드 커플세트,P0000CHR,골드볼이 2개빼고 전부 변색되버렸어요.(2025-05-14 17:01:34 에 등록된 네이버 페이 구매평),0,,CAFE24
8449,2025-05-10 19:10,회원,20250503-0000368-01,4,터키오닉스 니케스톤,P0000BLD,좋아요 여름에 질 어울리는 팔찌예요~~~,600,사이즈=XL,알파리뷰
8505,2025-05-15 6:15,NPAY 비회원,20250511-0000489-01,5,레브 윈스톤 세트 4mm,P0000BLO,"넘
예쁘요
선물도
감사합니다",600,사이즈=L,알파리뷰
8506,2025-05-15 9:17,NPAY 비회원,20250510-0000231-01,5,자마노 아가페스톤,P0000CHD,가넷과 비슷한색감이라 이뻐요.,600,사이즈=M,알파리뷰
8509,2025-05-15 10:54,회원,20250411-0000253-01,5,호안오닉스 팬텀골드,P0000BWS,몇개째 재구매중인데 늘 만족하고 있습니다.,1100,사이즈=L,알파리뷰
8510,2025-05-15 19:05,NPAY 비회원,20250411-0000088-01,1,자마노 아가페스톤,P0000CHD,비즈같아요.. 고급져보이지도 않고 알도 생각보다 엄청 작네요.,600,사이즈=S,알파리뷰
8511,2025-05-15 19:11,NPAY 비회원,20250510-0000481-01,5,자마노 아가페스톤,P0000CHD,행운을부르는 물고기팔찌 예쁘게 잘차고다니고있어요,1100,사이즈=S,알파리뷰
8512,2025-05-15 19:12,NPAY 비회원,20250510-0000341-01,5,호안오닉스 카네스톤,P0000BBQ,사진처럼 깔끔해서.재구매 예정,600,사이즈=주문제작 (상담하기 또는 배송 메시지에 남겨주세요.),알파리뷰
8519,2025-05-15 19:55,회원,20250412-0000411-01,5,델피니스톤 커플세트,P0000CKG,커플팔찌로 딱이에요 여름이 다가와서 소매도 짧아지니 매일 끼고 다녀요~어느 옷이든 잘 어울려서 더 조와요🫶🏻👍🏻,300,"제품선택1=가넷 XS, 제품선택2=호안석 XL",알파리뷰
8525,2025-05-15 20:01,회원,20250512-0000241-02,3,그린오닉스 힐링스톤,P0000CKO,색상차이기 좀 아쉽네요,600,사이즈=XL,알파리뷰
8528,2025-05-15 22:05,회원,20250513-0000138-01,5,에버리치 벌스스톤,P0000CLG,만족합니다 예뻐요,800,"옵션=11월 시트린, 사이즈=M",알파리뷰
8532,2025-05-16 2:43,시스템수집,,3,자마노 아가페스톤,P0000CHD,아이가 잘된다고 하니 착용 잘하고 있습니다(2025-05-15 11:45:56 에 등록된 네이버 페이 구매평),0,,CAFE24
8534,2025-05-16 2:47,시스템수집,,5,럭키피쉬 오픈링,P0000CLD,새끼손가락엔 살짝 크긴한데 이뻐요(2025-05-15 19:51:11 에 등록된 네이버 페이 구매평),0,,CAFE24
8535,2025-05-16 3:08,시스템수집,,5,골드스모키 템페스톤,P0000CKX,"예뻐요 받아보니더맘에드네요 같이주신명언도 마음에들어요 ㅎ
예쁘게하고다닐게요^^

				
				
(2025-05-15 15:15:06 에 등록된 네이버 페이 구매평)",0,,CAFE24
8546,2025-05-17 2:44,시스템수집,,5,에버리치 벌스스톤,P0000CLG,"제작시간이있으니 며칠걸렸어요.
사이즈는 잘맞구요.
행사기간에 주문했는데 왜 증정품은 안왔을까요?(2025-05-16 12:13:01 에 등록된 네이버 페이 구매평)",0,,CAFE24
8548,2025-05-17 9:45,비회원,20250509-0000087-01,3,팬텀골드 커플세트,P0000CHR,반짝이고 예쁘긴 한데 낚시줄이 좀 아쉬어요.ㅜㅜ  오래 못찰거 같아요. 그거말곤 넘 예뻐요,1100,"제품선택1=M, 제품선택2=L",알파리뷰
8549,2025-05-17 19:12,NPAY 비회원,20250515-0000154-01,5,자마노 아가페스톤,P0000CHD,예쁘고 착용감도 좋아요,1100,사이즈=XS,알파리뷰
8550,2025-05-17 19:16,회원,20250515-0000529-01,5,아르켄스톤 커플세트,P0000CJJ,"두번째 구매입니다^^
넘 이뻐서 또 주문했어요~~
얘들 아빠도 만족해서 바로 착용하고 있어요^^
다음에 또 다른제품 구매하고 싶어요^^",600,"제품선택1=S, 제품선택2=L",알파리뷰
8555,2025-05-17 19:43,NPAY 비회원,20250515-0000381-01,5,자마노 아가페스톤,P0000CHD,"직접 받아보니 케이스부터 너무 고급지고, 실물이 더 예쁘더라구요.
우리아이들 잘되길 바래는 맘으로 예쁘게 착용할께요~",1100,사이즈=S,알파리뷰
8556,2025-05-17 19:50,회원,20250413-0000664-01,1,하울오닉스 블루머스크,P0000BWO,"착요하려는데 끊어져서 다 떨어졌어요.
크게 당겨서 착용한것도 아닌데 블랙오닉스는 1년동안 잘 쓰는데 블루오닉스는 쉽게 끊어졌어요.",600,사이즈=XL,알파리뷰
8564,2025-05-18 2:44,시스템수집,,5,그린오닉스 힐링스톤,P0000CKO,"그린오닉스제품
사서선물했는데
지인분이너무좋아하셨어요 : )

퀄리티도좋은데
정말마음안정에너무도움되었다합니다

그말들으신분이본인도갖고싶다하셔서
또재구매했습니다 : )

리코맨즈 처음 오픈때부터
지금까지 구매해온 고객인데
제품이 좋은것은 말할것도 없지만
이곳은 정말 처음부터 지금까지 한결같고
특히나 CS가 너무 좋아서 더 믿음 가요 : )

계속 계속 쭉~~~
번창하길 바랍니다 리코맨즈 포 에 버~~~~~

				
				
(2025-05-17 10:57:48 에 등록된 네이버 페이 구매평)",0,,CAFE24
8565,2025-05-18 2:44,시스템수집,,5,그린오닉스 힐링스톤,P0000CKO,"그린오닉스제품
사서선물했는데
지인분이너무좋아하셨어요 : )

퀄리티도좋은데
정말마음안정에너무도움되었다합니다

그말들으신분이본인도갖고싶다하셔서
또재구매했습니다 : )

리코맨즈 처음 오픈때부터
지금까지 구매해온 고객인데
제품이 좋은것은 말할것도 없지만
이곳은 정말 처음부터 지금까지 한결같고
특히나 CS가 너무 좋아서 더 믿음 가요 : )

계속 계속 쭉~~~
번창하길 바랍니다 리코맨즈 포 에 버~~~~~

				
				
(2025-05-17 10:56:57 에 등록된 네이버 페이 구매평)",0,,CAFE24
